"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 24 09:30:50 UTC 2026","Mon Aug 24 09:30:51 UTC 2026","236","chromium","security/transport-and-error-pages.security.spec.ts","transport security","","","plain HTTP is served directly instead of being redirected to HTTPS",""
"passed","Mon Aug 24 09:30:45 UTC 2026","Mon Aug 24 09:30:46 UTC 2026","1099","chromium","features/horizontal-slider.spec.ts","Horizontal Slider","","","pressing the left arrow after increasing decreases the value again",""
"passed","Mon Aug 24 09:30:32 UTC 2026","Mon Aug 24 09:30:33 UTC 2026","1271","chromium","features/add-remove-elements.spec.ts","Add/Remove Elements","","","removes one Delete button per click, leaving the rest",""
"passed","Mon Aug 24 09:30:50 UTC 2026","Mon Aug 24 09:30:51 UTC 2026","1137","chromium","security/redirector.security.spec.ts","Redirect Link (/redirector)","","","redirect link points to a relative, same-origin target",""
"passed","Mon Aug 24 09:30:51 UTC 2026","Mon Aug 24 09:30:52 UTC 2026","1369","chromium","security/xss-reflection.security.spec.ts","reflected XSS probe on login form","","","encodes ""<script>alert(1)</script>"" instead of executing it",""
"passed","Mon Aug 24 09:30:33 UTC 2026","Mon Aug 24 09:30:33 UTC 2026","556","chromium","features/basic-auth.spec.ts","Basic Auth","","","is rejected with the wrong password",""
"passed","Mon Aug 24 09:30:36 UTC 2026","Mon Aug 24 09:30:44 UTC 2026","7762","chromium","features/dynamic-controls.spec.ts","Dynamic Controls","","","Remove button removes the checkbox, Add brings it back",""
"passed","Mon Aug 24 09:30:34 UTC 2026","Mon Aug 24 09:30:35 UTC 2026","1087","chromium","features/checkboxes.spec.ts","Checkboxes","","","checkbox 1 starts unchecked and checkbox 2 starts checked",""
"passed","Mon Aug 24 09:30:49 UTC 2026","Mon Aug 24 09:30:50 UTC 2026","1172","chromium","security/basic-auth.security.spec.ts","Basic Auth (/basic_auth)","","","grants access with correct credentials",""
"passed","Mon Aug 24 09:30:46 UTC 2026","Mon Aug 24 09:30:47 UTC 2026","1120","chromium","features/javascript-alerts.spec.ts","JavaScript Alerts","","","clicking OK on the confirm reports Ok",""
"passed","Mon Aug 24 09:30:46 UTC 2026","Mon Aug 24 09:30:47 UTC 2026","1077","chromium","features/javascript-alerts.spec.ts","JavaScript Alerts","","","clicking OK on the alert reports a successful click",""
"passed","Mon Aug 24 09:30:39 UTC 2026","Mon Aug 24 09:30:46 UTC 2026","6481","chromium","features/dynamic-loading.spec.ts","Dynamic Loading","","","Example 2: element is rendered from nothing after the delay",""
"passed","Mon Aug 24 09:30:51 UTC 2026","Mon Aug 24 09:30:51 UTC 2026","99","chromium","security/transport-and-error-pages.security.spec.ts","status/error pages do not leak internals","","","the 500 status page returns a generic body with no stack trace or internal paths",""
"passed","Mon Aug 24 09:30:49 UTC 2026","Mon Aug 24 09:30:50 UTC 2026","444","chromium","security/basic-auth.security.spec.ts","Basic Auth (/basic_auth)","","","rejects a wrong password with a generic 401",""
"passed","Mon Aug 24 09:30:36 UTC 2026","Mon Aug 24 09:30:37 UTC 2026","1068","chromium","features/dropdown.spec.ts","Dropdown","","","selecting Option 2 updates the selected value",""
"passed","Mon Aug 24 09:30:31 UTC 2026","Mon Aug 24 09:30:32 UTC 2026","1230","chromium","features/add-remove-elements.spec.ts","Add/Remove Elements","","","adds one Delete button per click of Add Element",""
"passed","Mon Aug 24 09:30:48 UTC 2026","Mon Aug 24 09:30:49 UTC 2026","1027","chromium","features/status-codes.spec.ts","Status Codes","","","/status_codes/301 returns 301",""
"passed","Mon Aug 24 09:30:50 UTC 2026","Mon Aug 24 09:30:50 UTC 2026","511","chromium","security/basic-auth.security.spec.ts","Basic Auth (/basic_auth)","","","rejects an unknown username with the same generic 401 (no enumeration)",""
"passed","Mon Aug 24 09:30:33 UTC 2026","Mon Aug 24 09:30:33 UTC 2026","384","chromium","features/basic-auth.spec.ts","Basic Auth","","","is rejected with no credentials",""
"passed","Mon Aug 24 09:30:45 UTC 2026","Mon Aug 24 09:30:46 UTC 2026","1158","chromium","features/horizontal-slider.spec.ts","Horizontal Slider","","","pressing the right arrow repeatedly moves toward the max value",""
"passed","Mon Aug 24 09:30:34 UTC 2026","Mon Aug 24 09:30:35 UTC 2026","1121","chromium","features/checkboxes.spec.ts","Checkboxes","","","toggling checkbox 1 checks it",""
"passed","Mon Aug 24 09:30:48 UTC 2026","Mon Aug 24 09:30:49 UTC 2026","1003","chromium","features/status-codes.spec.ts","Status Codes","","","/status_codes/404 returns 404",""
"passed","Mon Aug 24 09:30:46 UTC 2026","Mon Aug 24 09:30:47 UTC 2026","1058","chromium","features/inputs.spec.ts","Inputs","","","rejects non-numeric keyboard input natively",""
