"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 23 19:05:31 UTC 2026","Tue Jun 23 19:05:34 UTC 2026","2644","chromium","features/ab-test.spec.ts","A/B Testing","","","serves one of the two known heading variants",""
"passed","Tue Jun 23 19:05:43 UTC 2026","Tue Jun 23 19:05:49 UTC 2026","6588","chromium","features/dynamic-loading.spec.ts","Dynamic Loading","","","Example 2: element is rendered from nothing after the delay",""
"passed","Tue Jun 23 19:05:54 UTC 2026","Tue Jun 23 19:05:54 UTC 2026","94","chromium","security/headers.security.spec.ts","response security headers (/login)","","","does not yet send CSP, HSTS, or Referrer-Policy headers",""
"passed","Tue Jun 23 19:05:53 UTC 2026","Tue Jun 23 19:05:53 UTC 2026","468","chromium","security/basic-auth.security.spec.ts","Basic Auth (/basic_auth)","","","rejects a wrong password with a generic 401",""
"passed","Tue Jun 23 19:05:52 UTC 2026","Tue Jun 23 19:05:53 UTC 2026","1408","chromium","login.spec.ts","","","","logs in successfully with valid credentials",""
"passed","Tue Jun 23 19:05:34 UTC 2026","Tue Jun 23 19:05:35 UTC 2026","1147","chromium","features/add-remove-elements.spec.ts","Add/Remove Elements","","","starts with no Delete buttons",""
"passed","Tue Jun 23 19:05:36 UTC 2026","Tue Jun 23 19:05:37 UTC 2026","1082","chromium","features/broken-images.spec.ts","Broken Images","","","renders exactly three images in the example section",""
"passed","Tue Jun 23 19:05:51 UTC 2026","Tue Jun 23 19:05:52 UTC 2026","1049","chromium","features/status-codes.spec.ts","Status Codes","","","/status_codes/301 returns 301",""
"passed","Tue Jun 23 19:05:40 UTC 2026","Tue Jun 23 19:05:47 UTC 2026","6408","chromium","features/dynamic-loading.spec.ts","Dynamic Loading","","","Example 1: hidden element is shown after the delay",""
"passed","Tue Jun 23 19:05:47 UTC 2026","Tue Jun 23 19:05:48 UTC 2026","1436","chromium","features/forgot-password.spec.ts","Forgot Password","","","submitting the form currently returns a 500 (known server-side bug)",""
"passed","Tue Jun 23 19:05:52 UTC 2026","Tue Jun 23 19:05:53 UTC 2026","1077","chromium","features/status-codes.spec.ts","Status Codes","","","/status_codes/500 returns 500",""
"passed","Tue Jun 23 19:05:53 UTC 2026","Tue Jun 23 19:05:55 UTC 2026","1500","chromium","security/cookies.security.spec.ts","session cookie flags after login","","","session cookie is HttpOnly and defaults to SameSite=Lax, but missing Secure",""
"passed","Tue Jun 23 19:05:37 UTC 2026","Tue Jun 23 19:05:38 UTC 2026","1599","chromium","features/broken-images.spec.ts","Broken Images","","","the broken images respond with 404",""
"passed","Tue Jun 23 19:05:31 UTC 2026","Tue Jun 23 19:05:35 UTC 2026","3500","chromium","accessibility/login.a11y.spec.ts","login flow accessibility","","","secure page has no new accessibility violations (axe-core)",""
"passed","Tue Jun 23 19:05:36 UTC 2026","Tue Jun 23 19:05:36 UTC 2026","457","chromium","features/basic-auth.spec.ts","Basic Auth","","","is rejected with the wrong password",""
"passed","Tue Jun 23 19:05:38 UTC 2026","Tue Jun 23 19:05:39 UTC 2026","1091","chromium","features/checkboxes.spec.ts","Checkboxes","","","toggling checkbox 2 unchecks it",""
"passed","Tue Jun 23 19:05:39 UTC 2026","Tue Jun 23 19:05:40 UTC 2026","1057","chromium","features/dropdown.spec.ts","Dropdown","","","starts with the disabled placeholder option selected",""
"passed","Tue Jun 23 19:05:55 UTC 2026","Tue Jun 23 19:05:56 UTC 2026","1468","chromium","security/xss-reflection.security.spec.ts","reflected XSS probe on login form","","","encodes """"><svg onload=alert(1)>"" instead of executing it",""
"passed","Tue Jun 23 19:05:51 UTC 2026","Tue Jun 23 19:05:52 UTC 2026","1033","chromium","features/status-codes.spec.ts","Status Codes","","","/status_codes/200 returns 200",""
"passed","Tue Jun 23 19:05:35 UTC 2026","Tue Jun 23 19:05:36 UTC 2026","1273","chromium","features/basic-auth.spec.ts","Basic Auth","","","authenticates and renders the protected page with correct credentials",""
"passed","Tue Jun 23 19:05:40 UTC 2026","Tue Jun 23 19:05:47 UTC 2026","7763","chromium","features/dynamic-controls.spec.ts","Dynamic Controls","","","Remove button removes the checkbox, Add brings it back",""
"passed","Tue Jun 23 19:05:37 UTC 2026","Tue Jun 23 19:05:39 UTC 2026","1066","chromium","features/checkboxes.spec.ts","Checkboxes","","","checkbox 1 starts unchecked and checkbox 2 starts checked",""
"passed","Tue Jun 23 19:05:31 UTC 2026","Tue Jun 23 19:05:34 UTC 2026","2642","chromium","features/ab-test.spec.ts","A/B Testing","","","renders the explanatory paragraph regardless of variant",""
"passed","Tue Jun 23 19:05:52 UTC 2026","Tue Jun 23 19:05:53 UTC 2026","1390","chromium","login.spec.ts","","","","shows an error with invalid credentials",""
"passed","Tue Jun 23 19:05:49 UTC 2026","Tue Jun 23 19:05:51 UTC 2026","1199","chromium","features/javascript-alerts.spec.ts","JavaScript Alerts","","","clicking OK on the alert reports a successful click",""
"passed","Tue Jun 23 19:05:54 UTC 2026","Tue Jun 23 19:05:54 UTC 2026","185","chromium","security/transport-and-error-pages.security.spec.ts","transport security","","","plain HTTP is served directly instead of being redirected to HTTPS",""
"passed","Tue Jun 23 19:05:50 UTC 2026","Tue Jun 23 19:05:51 UTC 2026","1097","chromium","features/javascript-alerts.spec.ts","JavaScript Alerts","","","clicking Cancel on the confirm reports Cancel",""
"passed","Tue Jun 23 19:05:52 UTC 2026","Tue Jun 23 19:05:53 UTC 2026","1053","chromium","features/status-codes.spec.ts","Status Codes","","","/status_codes/404 returns 404",""
"passed","Tue Jun 23 19:05:40 UTC 2026","Tue Jun 23 19:05:48 UTC 2026","7832","chromium","features/dynamic-controls.spec.ts","Dynamic Controls","","","Enable button enables the input, Disable disables it again",""
