"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 20 11:29:19 UTC 2026","Mon Jul 20 11:29:21 UTC 2026","1763","chromium","features/ab-test.spec.ts","A/B Testing","","","serves one of the two known heading variants",""
"passed","Mon Jul 20 11:29:27 UTC 2026","Mon Jul 20 11:29:35 UTC 2026","7786","chromium","features/dynamic-controls.spec.ts","Dynamic Controls","","","Remove button removes the checkbox, Add brings it back",""
"passed","Mon Jul 20 11:29:21 UTC 2026","Mon Jul 20 11:29:22 UTC 2026","1265","chromium","features/add-remove-elements.spec.ts","Add/Remove Elements","","","starts with no Delete buttons",""
"passed","Mon Jul 20 11:29:19 UTC 2026","Mon Jul 20 11:29:30 UTC 2026","11098","chromium","accessibility/login.a11y.spec.ts","login flow accessibility","","","login page meets accessibility threshold (Lighthouse)",""
"passed","Mon Jul 20 11:29:28 UTC 2026","Mon Jul 20 11:29:34 UTC 2026","6381","chromium","features/dynamic-loading.spec.ts","Dynamic Loading","","","Example 1: hidden element is shown after the delay",""
"passed","Mon Jul 20 11:29:24 UTC 2026","Mon Jul 20 11:29:25 UTC 2026","1172","chromium","features/broken-images.spec.ts","Broken Images","","","the first two images are broken and the third loads successfully",""
"passed","Mon Jul 20 11:29:41 UTC 2026","Mon Jul 20 11:29:42 UTC 2026","1278","chromium","security/redirector.security.spec.ts","Redirect Link (/redirector)","","","following the redirect link stays on the same origin",""
"passed","Mon Jul 20 11:29:22 UTC 2026","Mon Jul 20 11:29:24 UTC 2026","1229","chromium","features/add-remove-elements.spec.ts","Add/Remove Elements","","","removing the last Delete button returns to the empty state",""
"passed","Mon Jul 20 11:29:39 UTC 2026","Mon Jul 20 11:29:40 UTC 2026","1102","chromium","features/status-codes.spec.ts","Status Codes","","","/status_codes/404 returns 404",""
"passed","Mon Jul 20 11:29:35 UTC 2026","Mon Jul 20 11:29:36 UTC 2026","1013","chromium","features/horizontal-slider.spec.ts","Horizontal Slider","","","starts at 0",""
