"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 07 14:28:38 UTC 2026","Mon Sep 07 14:28:38 UTC 2026","119","chromium","security/transport-and-error-pages.security.spec.ts","transport security","","","plain HTTP is served directly instead of being redirected to HTTPS",""
"passed","Mon Sep 07 14:28:34 UTC 2026","Mon Sep 07 14:28:34 UTC 2026","585","chromium","features/horizontal-slider.spec.ts","Horizontal Slider","","","starts at 0",""
"passed","Mon Sep 07 14:28:35 UTC 2026","Mon Sep 07 14:28:36 UTC 2026","708","chromium","features/javascript-alerts.spec.ts","JavaScript Alerts","","","clicking Cancel on the confirm reports Cancel",""
"passed","Mon Sep 07 14:28:35 UTC 2026","Mon Sep 07 14:28:35 UTC 2026","637","chromium","features/inputs.spec.ts","Inputs","","","rejects non-numeric keyboard input natively",""
"passed","Mon Sep 07 14:28:26 UTC 2026","Mon Sep 07 14:28:34 UTC 2026","7376","chromium","features/dynamic-controls.spec.ts","Dynamic Controls","","","Remove button removes the checkbox, Add brings it back",""
"passed","Mon Sep 07 14:28:24 UTC 2026","Mon Sep 07 14:28:24 UTC 2026","389","chromium","features/basic-auth.spec.ts","Basic Auth","","","is rejected with the wrong password",""
"passed","Mon Sep 07 14:28:39 UTC 2026","Mon Sep 07 14:28:40 UTC 2026","945","chromium","security/xss-reflection.security.spec.ts","reflected XSS probe on login form","","","encodes """"><svg onload=alert(1)>"" instead of executing it",""
"passed","Mon Sep 07 14:28:22 UTC 2026","Mon Sep 07 14:28:23 UTC 2026","792","chromium","features/add-remove-elements.spec.ts","Add/Remove Elements","","","starts with no Delete buttons",""
"passed","Mon Sep 07 14:28:36 UTC 2026","Mon Sep 07 14:28:37 UTC 2026","556","chromium","features/status-codes.spec.ts","Status Codes","","","/status_codes/301 returns 301",""
"passed","Mon Sep 07 14:28:25 UTC 2026","Mon Sep 07 14:28:26 UTC 2026","833","chromium","features/checkboxes.spec.ts","Checkboxes","","","checkbox 1 starts unchecked and checkbox 2 starts checked",""
"passed","Mon Sep 07 14:28:21 UTC 2026","Mon Sep 07 14:28:22 UTC 2026","1304","chromium","features/ab-test.spec.ts","A/B Testing","","","serves one of the two known heading variants",""
"passed","Mon Sep 07 14:28:38 UTC 2026","Mon Sep 07 14:28:39 UTC 2026","59","chromium","security/transport-and-error-pages.security.spec.ts","status/error pages do not leak internals","","","the 500 status page returns a generic body with no stack trace or internal paths",""
"passed","Mon Sep 07 14:28:36 UTC 2026","Mon Sep 07 14:28:37 UTC 2026","600","chromium","features/status-codes.spec.ts","Status Codes","","","/status_codes/200 returns 200",""
"passed","Mon Sep 07 14:28:24 UTC 2026","Mon Sep 07 14:28:25 UTC 2026","658","chromium","features/broken-images.spec.ts","Broken Images","","","renders exactly three images in the example section",""
"passed","Mon Sep 07 14:28:38 UTC 2026","Mon Sep 07 14:28:38 UTC 2026","335","chromium","security/basic-auth.security.spec.ts","Basic Auth (/basic_auth)","","","rejects an unknown username with the same generic 401 (no enumeration)",""
