"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 21 19:51:54 UTC 2026","Sun Jun 21 19:51:55 UTC 2026","97","chromium","api/login.api.spec.ts","Login API (/authenticate)","","","valid credentials redirect to /secure",""
"passed","Sun Jun 21 19:51:57 UTC 2026","Sun Jun 21 19:51:57 UTC 2026","182","chromium","features/basic-auth.spec.ts","Basic Auth","","","is rejected with the wrong password",""
"passed","Sun Jun 21 19:52:00 UTC 2026","Sun Jun 21 19:52:00 UTC 2026","24","chromium","security/headers.security.spec.ts","response security headers (/login)","","","does not yet send CSP, HSTS, or Referrer-Policy headers",""
"passed","Sun Jun 21 19:51:57 UTC 2026","Sun Jun 21 19:51:57 UTC 2026","224","chromium","features/broken-images.spec.ts","Broken Images","","","renders exactly three images in the example section",""
"passed","Sun Jun 21 19:51:55 UTC 2026","Sun Jun 21 19:51:55 UTC 2026","83","chromium","api/login.api.spec.ts","Login API (/authenticate)","","","invalid credentials land on /login with error flash message",""
"passed","Sun Jun 21 19:52:00 UTC 2026","Sun Jun 21 19:52:00 UTC 2026","226","chromium","security/redirector.security.spec.ts","Redirect Link (/redirector)","","","redirect link points to a relative, same-origin target",""
"passed","Sun Jun 21 19:51:55 UTC 2026","Sun Jun 21 19:51:56 UTC 2026","337","chromium","features/add-remove-elements.spec.ts","Add/Remove Elements","","","adds one Delete button per click of Add Element",""
"passed","Sun Jun 21 19:51:59 UTC 2026","Sun Jun 21 19:51:59 UTC 2026","242","chromium","security/basic-auth.security.spec.ts","Basic Auth (/basic_auth)","","","grants access with correct credentials",""
"passed","Sun Jun 21 19:52:00 UTC 2026","Sun Jun 21 19:52:00 UTC 2026","23","chromium","security/transport-and-error-pages.security.spec.ts","status/error pages do not leak internals","","","the 500 status page returns a generic body with no stack trace or internal paths",""
"passed","Sun Jun 21 19:51:58 UTC 2026","Sun Jun 21 19:51:58 UTC 2026","373","chromium","login.spec.ts","","","","logs in successfully with valid credentials",""
"passed","Sun Jun 21 19:51:55 UTC 2026","Sun Jun 21 19:51:55 UTC 2026","219","chromium","features/add-remove-elements.spec.ts","Add/Remove Elements","","","starts with no Delete buttons",""
"passed","Sun Jun 21 19:51:59 UTC 2026","Sun Jun 21 19:52:00 UTC 2026","49","chromium","security/headers.security.spec.ts","response security headers (/login)","","","sends clickjacking and MIME-sniffing protections",""
"passed","Sun Jun 21 19:51:59 UTC 2026","Sun Jun 21 19:51:59 UTC 2026","155","chromium","security/basic-auth.security.spec.ts","Basic Auth (/basic_auth)","","","rejects a wrong password with a generic 401",""
"passed","Sun Jun 21 19:52:00 UTC 2026","Sun Jun 21 19:52:01 UTC 2026","359","chromium","security/xss-reflection.security.spec.ts","reflected XSS probe on login form","","","encodes ""<script>alert(1)</script>"" instead of executing it",""
"passed","Sun Jun 21 19:51:55 UTC 2026","Sun Jun 21 19:51:55 UTC 2026","220","chromium","features/ab-test.spec.ts","A/B Testing","","","renders the explanatory paragraph regardless of variant",""
"passed","Sun Jun 21 19:51:53 UTC 2026","Sun Jun 21 19:51:54 UTC 2026","981","chromium","accessibility/login.a11y.spec.ts","login flow accessibility","","","secure page has no new accessibility violations (axe-core)",""
"passed","Sun Jun 21 19:51:57 UTC 2026","Sun Jun 21 19:51:57 UTC 2026","88","chromium","features/basic-auth.spec.ts","Basic Auth","","","is rejected with no credentials",""
"passed","Sun Jun 21 19:51:57 UTC 2026","Sun Jun 21 19:51:58 UTC 2026","293","chromium","features/broken-images.spec.ts","Broken Images","","","the broken images respond with 404",""
"passed","Sun Jun 21 19:51:59 UTC 2026","Sun Jun 21 19:51:59 UTC 2026","379","chromium","security/cookies.security.spec.ts","session cookie flags after login","","","session cookie is HttpOnly and defaults to SameSite=Lax, but missing Secure",""
"passed","Sun Jun 21 19:51:57 UTC 2026","Sun Jun 21 19:51:57 UTC 2026","266","chromium","features/broken-images.spec.ts","Broken Images","","","the first two images are broken and the third loads successfully",""
"passed","Sun Jun 21 19:51:56 UTC 2026","Sun Jun 21 19:51:56 UTC 2026","312","chromium","features/add-remove-elements.spec.ts","Add/Remove Elements","","","removing the last Delete button returns to the empty state",""
"passed","Sun Jun 21 19:52:01 UTC 2026","Sun Jun 21 19:52:01 UTC 2026","350","chromium","security/xss-reflection.security.spec.ts","reflected XSS probe on login form","","","encodes """"><svg onload=alert(1)>"" instead of executing it",""
"passed","Sun Jun 21 19:51:46 UTC 2026","Sun Jun 21 19:51:53 UTC 2026","7361","chromium","accessibility/login.a11y.spec.ts","login flow accessibility","","","login page meets accessibility threshold (Lighthouse)",""
"passed","Sun Jun 21 19:51:56 UTC 2026","Sun Jun 21 19:51:57 UTC 2026","246","chromium","features/basic-auth.spec.ts","Basic Auth","","","authenticates and renders the protected page with correct credentials",""
"passed","Sun Jun 21 19:51:59 UTC 2026","Sun Jun 21 19:51:59 UTC 2026","139","chromium","security/basic-auth.security.spec.ts","Basic Auth (/basic_auth)","","","rejects an unknown username with the same generic 401 (no enumeration)",""
"passed","Sun Jun 21 19:51:58 UTC 2026","Sun Jun 21 19:51:59 UTC 2026","382","chromium","login.spec.ts","","","","shows an error with invalid credentials",""
"passed","Sun Jun 21 19:51:55 UTC 2026","Sun Jun 21 19:51:55 UTC 2026","83","chromium","api/login.api.spec.ts","Login API (/authenticate)","","","valid credentials land on /secure with success flash message",""
"passed","Sun Jun 21 19:51:55 UTC 2026","Sun Jun 21 19:51:55 UTC 2026","25","chromium","api/login.api.spec.ts","Login API (/authenticate)","","","invalid credentials redirect to /login",""
"passed","Sun Jun 21 19:52:00 UTC 2026","Sun Jun 21 19:52:00 UTC 2026","318","chromium","security/redirector.security.spec.ts","Redirect Link (/redirector)","","","following the redirect link stays on the same origin",""
"passed","Sun Jun 21 19:51:55 UTC 2026","Sun Jun 21 19:51:55 UTC 2026","234","chromium","features/ab-test.spec.ts","A/B Testing","","","serves one of the two known heading variants",""
"passed","Sun Jun 21 19:51:56 UTC 2026","Sun Jun 21 19:51:56 UTC 2026","363","chromium","features/add-remove-elements.spec.ts","Add/Remove Elements","","","removes one Delete button per click, leaving the rest",""
"passed","Sun Jun 21 19:52:00 UTC 2026","Sun Jun 21 19:52:00 UTC 2026","45","chromium","security/transport-and-error-pages.security.spec.ts","transport security","","","plain HTTP is served directly instead of being redirected to HTTPS",""
