"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 29 12:50:18 UTC 2026","Mon Jun 29 12:50:19 UTC 2026","547","chromium","features/horizontal-slider.spec.ts","Horizontal Slider","","","pressing the right arrow repeatedly moves toward the max value",""
"passed","Mon Jun 29 12:50:09 UTC 2026","Mon Jun 29 12:50:10 UTC 2026","706","chromium","features/broken-images.spec.ts","Broken Images","","","the broken images respond with 404",""
"passed","Mon Jun 29 12:50:19 UTC 2026","Mon Jun 29 12:50:19 UTC 2026","479","chromium","features/javascript-alerts.spec.ts","JavaScript Alerts","","","clicking OK on the alert reports a successful click",""
"passed","Mon Jun 29 12:50:21 UTC 2026","Mon Jun 29 12:50:21 UTC 2026","180","chromium","security/headers.security.spec.ts","response security headers (/login)","","","sends clickjacking and MIME-sniffing protections",""
"passed","Mon Jun 29 12:50:05 UTC 2026","Mon Jun 29 12:50:09 UTC 2026","3441","chromium","accessibility/login.a11y.spec.ts","login flow accessibility","","","secure page has no new accessibility violations (axe-core)",""
"passed","Mon Jun 29 12:50:09 UTC 2026","Mon Jun 29 12:50:10 UTC 2026","573","chromium","features/broken-images.spec.ts","Broken Images","","","the first two images are broken and the third loads successfully",""
"passed","Mon Jun 29 12:50:22 UTC 2026","Mon Jun 29 12:50:22 UTC 2026","118","chromium","security/transport-and-error-pages.security.spec.ts","transport security","","","plain HTTP is served directly instead of being redirected to HTTPS",""
"passed","Mon Jun 29 12:50:10 UTC 2026","Mon Jun 29 12:50:11 UTC 2026","503","chromium","features/dropdown.spec.ts","Dropdown","","","selecting Option 1 updates the selected value",""
"passed","Mon Jun 29 12:50:18 UTC 2026","Mon Jun 29 12:50:18 UTC 2026","389","chromium","features/horizontal-slider.spec.ts","Horizontal Slider","","","starts at 0",""
"passed","Mon Jun 29 12:50:20 UTC 2026","Mon Jun 29 12:50:21 UTC 2026","671","chromium","login.spec.ts","","","","shows an error with invalid credentials",""
"passed","Mon Jun 29 12:50:21 UTC 2026","Mon Jun 29 12:50:21 UTC 2026","226","chromium","security/basic-auth.security.spec.ts","Basic Auth (/basic_auth)","","","rejects a wrong password with a generic 401",""
"passed","Mon Jun 29 12:50:16 UTC 2026","Mon Jun 29 12:50:22 UTC 2026","5846","chromium","features/dynamic-loading.spec.ts","Dynamic Loading","","","Example 2: element is rendered from nothing after the delay",""
"passed","Mon Jun 29 12:50:20 UTC 2026","Mon Jun 29 12:50:21 UTC 2026","458","chromium","security/basic-auth.security.spec.ts","Basic Auth (/basic_auth)","","","grants access with correct credentials",""
"passed","Mon Jun 29 12:50:19 UTC 2026","Mon Jun 29 12:50:20 UTC 2026","495","chromium","features/javascript-alerts.spec.ts","JavaScript Alerts","","","clicking Cancel on the confirm reports Cancel",""
"passed","Mon Jun 29 12:50:11 UTC 2026","Mon Jun 29 12:50:18 UTC 2026","7167","chromium","features/dynamic-controls.spec.ts","Dynamic Controls","","","Enable button enables the input, Disable disables it again",""
"passed","Mon Jun 29 12:50:09 UTC 2026","Mon Jun 29 12:50:10 UTC 2026","436","chromium","features/broken-images.spec.ts","Broken Images","","","renders exactly three images in the example section",""
"passed","Mon Jun 29 12:50:18 UTC 2026","Mon Jun 29 12:50:18 UTC 2026","447","chromium","features/horizontal-slider.spec.ts","Horizontal Slider","","","pressing the right arrow increases the displayed value by one step",""
"passed","Mon Jun 29 12:50:08 UTC 2026","Mon Jun 29 12:50:08 UTC 2026","596","chromium","features/add-remove-elements.spec.ts","Add/Remove Elements","","","starts with no Delete buttons",""
"passed","Mon Jun 29 12:50:17 UTC 2026","Mon Jun 29 12:50:18 UTC 2026","549","chromium","features/forgot-password.spec.ts","Forgot Password","","","submitting the form currently returns a 500 (known server-side bug)",""
"passed","Mon Jun 29 12:50:20 UTC 2026","Mon Jun 29 12:50:21 UTC 2026","670","chromium","login.spec.ts","","","","logs in successfully with valid credentials",""
"passed","Mon Jun 29 12:50:22 UTC 2026","Mon Jun 29 12:50:22 UTC 2026","633","chromium","security/xss-reflection.security.spec.ts","reflected XSS probe on login form","","","encodes """"><svg onload=alert(1)>"" instead of executing it",""
"passed","Mon Jun 29 12:50:18 UTC 2026","Mon Jun 29 12:50:19 UTC 2026","508","chromium","features/horizontal-slider.spec.ts","Horizontal Slider","","","pressing the left arrow after increasing decreases the value again",""
"passed","Mon Jun 29 12:50:10 UTC 2026","Mon Jun 29 12:50:11 UTC 2026","545","chromium","features/checkboxes.spec.ts","Checkboxes","","","toggling checkbox 2 unchecks it",""
"passed","Mon Jun 29 12:50:11 UTC 2026","Mon Jun 29 12:50:17 UTC 2026","5832","chromium","features/dynamic-loading.spec.ts","Dynamic Loading","","","Example 1: hidden element is shown after the delay",""
"passed","Mon Jun 29 12:50:21 UTC 2026","Mon Jun 29 12:50:21 UTC 2026","171","chromium","security/headers.security.spec.ts","response security headers (/login)","","","does not yet send CSP, HSTS, or Referrer-Policy headers",""
