"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 21 15:20:48 UTC 2026","Mon Sep 21 15:20:49 UTC 2026","817","chromium","features/dropdown.spec.ts","Dropdown","","","selecting Option 1 updates the selected value",""
"passed","Mon Sep 21 15:20:46 UTC 2026","Mon Sep 21 15:20:46 UTC 2026","285","chromium","features/basic-auth.spec.ts","Basic Auth","","","is rejected with no credentials",""
"passed","Mon Sep 21 15:21:01 UTC 2026","Mon Sep 21 15:21:01 UTC 2026","162","chromium","security/transport-and-error-pages.security.spec.ts","transport security","","","plain HTTP is served directly instead of being redirected to HTTPS",""
"passed","Mon Sep 21 15:20:50 UTC 2026","Mon Sep 21 15:20:57 UTC 2026","6833","chromium","features/dynamic-loading.spec.ts","Dynamic Loading","","","Example 2: element is rendered from nothing after the delay",""
"passed","Mon Sep 21 15:20:46 UTC 2026","Mon Sep 21 15:20:47 UTC 2026","840","chromium","features/broken-images.spec.ts","Broken Images","","","renders exactly three images in the example section",""
"passed","Mon Sep 21 15:20:58 UTC 2026","Mon Sep 21 15:20:59 UTC 2026","857","chromium","features/javascript-alerts.spec.ts","JavaScript Alerts","","","dismissing the prompt reports a null entry",""
"passed","Mon Sep 21 15:20:58 UTC 2026","Mon Sep 21 15:20:59 UTC 2026","863","chromium","features/javascript-alerts.spec.ts","JavaScript Alerts","","","clicking OK on the confirm reports Ok",""
"passed","Mon Sep 21 15:20:58 UTC 2026","Mon Sep 21 15:20:59 UTC 2026","892","chromium","features/javascript-alerts.spec.ts","JavaScript Alerts","","","clicking Cancel on the confirm reports Cancel",""
"passed","Mon Sep 21 15:20:41 UTC 2026","Mon Sep 21 15:20:44 UTC 2026","2496","chromium","features/ab-test.spec.ts","A/B Testing","","","serves one of the two known heading variants",""
"passed","Mon Sep 21 15:20:41 UTC 2026","Mon Sep 21 15:20:50 UTC 2026","9071","chromium","accessibility/login.a11y.spec.ts","login flow accessibility","","","login page meets accessibility threshold (Lighthouse)",""
"passed","Mon Sep 21 15:21:01 UTC 2026","Mon Sep 21 15:21:01 UTC 2026","69","chromium","security/transport-and-error-pages.security.spec.ts","status/error pages do not leak internals","","","the 500 status page returns a generic body with no stack trace or internal paths",""
"passed","Mon Sep 21 15:20:46 UTC 2026","Mon Sep 21 15:20:47 UTC 2026","861","chromium","features/broken-images.spec.ts","Broken Images","","","the first two images are broken and the third loads successfully",""
"passed","Mon Sep 21 15:21:01 UTC 2026","Mon Sep 21 15:21:01 UTC 2026","71","chromium","security/headers.security.spec.ts","response security headers (/login)","","","does not yet send CSP, HSTS, or Referrer-Policy headers",""
"passed","Mon Sep 21 15:20:57 UTC 2026","Mon Sep 21 15:20:57 UTC 2026","865","chromium","features/horizontal-slider.spec.ts","Horizontal Slider","","","pressing the right arrow repeatedly moves toward the max value",""
"passed","Mon Sep 21 15:20:59 UTC 2026","Mon Sep 21 15:21:00 UTC 2026","799","chromium","features/status-codes.spec.ts","Status Codes","","","/status_codes/404 returns 404",""
"passed","Mon Sep 21 15:21:00 UTC 2026","Mon Sep 21 15:21:01 UTC 2026","1105","chromium","login.spec.ts","","","","shows an error with invalid credentials",""
"passed","Mon Sep 21 15:20:56 UTC 2026","Mon Sep 21 15:20:57 UTC 2026","820","chromium","features/horizontal-slider.spec.ts","Horizontal Slider","","","starts at 0",""
"passed","Mon Sep 21 15:21:00 UTC 2026","Mon Sep 21 15:21:01 UTC 2026","885","chromium","security/basic-auth.security.spec.ts","Basic Auth (/basic_auth)","","","grants access with correct credentials",""
"passed","Mon Sep 21 15:20:58 UTC 2026","Mon Sep 21 15:20:59 UTC 2026","892","chromium","features/javascript-alerts.spec.ts","JavaScript Alerts","","","entering text and clicking OK on the prompt echoes the entered text",""
"passed","Mon Sep 21 15:20:56 UTC 2026","Mon Sep 21 15:20:57 UTC 2026","850","chromium","features/horizontal-slider.spec.ts","Horizontal Slider","","","pressing the right arrow increases the displayed value by one step",""
"passed","Mon Sep 21 15:20:44 UTC 2026","Mon Sep 21 15:20:45 UTC 2026","1202","chromium","features/add-remove-elements.spec.ts","Add/Remove Elements","","","adds one Delete button per click of Add Element",""
"passed","Mon Sep 21 15:21:00 UTC 2026","Mon Sep 21 15:21:01 UTC 2026","1103","chromium","login.spec.ts","","","","logs in successfully with valid credentials",""
"passed","Mon Sep 21 15:20:45 UTC 2026","Mon Sep 21 15:20:46 UTC 2026","978","chromium","features/basic-auth.spec.ts","Basic Auth","","","authenticates and renders the protected page with correct credentials",""
"passed","Mon Sep 21 15:20:59 UTC 2026","Mon Sep 21 15:21:00 UTC 2026","814","chromium","features/status-codes.spec.ts","Status Codes","","","/status_codes/301 returns 301",""
"passed","Mon Sep 21 15:20:48 UTC 2026","Mon Sep 21 15:20:48 UTC 2026","874","chromium","features/checkboxes.spec.ts","Checkboxes","","","toggling checkbox 2 unchecks it",""
"passed","Mon Sep 21 15:20:49 UTC 2026","Mon Sep 21 15:20:56 UTC 2026","7476","chromium","features/dynamic-controls.spec.ts","Dynamic Controls","","","Remove button removes the checkbox, Add brings it back",""
"passed","Mon Sep 21 15:20:48 UTC 2026","Mon Sep 21 15:20:49 UTC 2026","821","chromium","features/dropdown.spec.ts","Dropdown","","","selecting Option 2 updates the selected value",""
"passed","Mon Sep 21 15:20:57 UTC 2026","Mon Sep 21 15:20:58 UTC 2026","865","chromium","features/inputs.spec.ts","Inputs","","","accepts numeric entry",""
"passed","Mon Sep 21 15:21:01 UTC 2026","Mon Sep 21 15:21:02 UTC 2026","806","chromium","security/redirector.security.spec.ts","Redirect Link (/redirector)","","","redirect link points to a relative, same-origin target",""
"passed","Mon Sep 21 15:20:47 UTC 2026","Mon Sep 21 15:20:48 UTC 2026","842","chromium","features/checkboxes.spec.ts","Checkboxes","","","checkbox 1 starts unchecked and checkbox 2 starts checked",""
"passed","Mon Sep 21 15:20:49 UTC 2026","Mon Sep 21 15:20:56 UTC 2026","7475","chromium","features/dynamic-controls.spec.ts","Dynamic Controls","","","Enable button enables the input, Disable disables it again",""
"passed","Mon Sep 21 15:20:45 UTC 2026","Mon Sep 21 15:20:46 UTC 2026","956","chromium","features/add-remove-elements.spec.ts","Add/Remove Elements","","","removing the last Delete button returns to the empty state",""
"passed","Mon Sep 21 15:20:46 UTC 2026","Mon Sep 21 15:20:46 UTC 2026","368","chromium","features/basic-auth.spec.ts","Basic Auth","","","is rejected with the wrong password",""
"passed","Mon Sep 21 15:20:57 UTC 2026","Mon Sep 21 15:20:58 UTC 2026","859","chromium","features/inputs.spec.ts","Inputs","","","rejects non-numeric keyboard input natively",""
"passed","Mon Sep 21 15:20:41 UTC 2026","Mon Sep 21 15:20:44 UTC 2026","2819","chromium","features/ab-test.spec.ts","A/B Testing","","","renders the explanatory paragraph regardless of variant",""
"passed","Mon Sep 21 15:20:49 UTC 2026","Mon Sep 21 15:20:55 UTC 2026","6207","chromium","features/dynamic-loading.spec.ts","Dynamic Loading","","","Example 1: hidden element is shown after the delay",""
"passed","Mon Sep 21 15:20:45 UTC 2026","Mon Sep 21 15:20:46 UTC 2026","1126","chromium","features/add-remove-elements.spec.ts","Add/Remove Elements","","","removes one Delete button per click, leaving the rest",""
"passed","Mon Sep 21 15:20:44 UTC 2026","Mon Sep 21 15:20:45 UTC 2026","937","chromium","features/add-remove-elements.spec.ts","Add/Remove Elements","","","starts with no Delete buttons",""
"passed","Mon Sep 21 15:21:01 UTC 2026","Mon Sep 21 15:21:02 UTC 2026","1115","chromium","security/xss-reflection.security.spec.ts","reflected XSS probe on login form","","","encodes ""<script>alert(1)</script>"" instead of executing it",""
"passed","Mon Sep 21 15:21:01 UTC 2026","Mon Sep 21 15:21:01 UTC 2026","296","chromium","security/headers.security.spec.ts","response security headers (/login)","","","sends clickjacking and MIME-sniffing protections",""
"passed","Mon Sep 21 15:20:57 UTC 2026","Mon Sep 21 15:20:58 UTC 2026","856","chromium","features/horizontal-slider.spec.ts","Horizontal Slider","","","pressing the left arrow after increasing decreases the value again",""
"passed","Mon Sep 21 15:20:47 UTC 2026","Mon Sep 21 15:20:48 UTC 2026","851","chromium","features/checkboxes.spec.ts","Checkboxes","","","toggling checkbox 1 checks it",""
"passed","Mon Sep 21 15:20:41 UTC 2026","Mon Sep 21 15:20:45 UTC 2026","4009","chromium","accessibility/login.a11y.spec.ts","login flow accessibility","","","secure page has no new accessibility violations (axe-core)",""
"passed","Mon Sep 21 15:21:00 UTC 2026","Mon Sep 21 15:21:01 UTC 2026","331","chromium","security/basic-auth.security.spec.ts","Basic Auth (/basic_auth)","","","rejects an unknown username with the same generic 401 (no enumeration)",""
"passed","Mon Sep 21 15:20:48 UTC 2026","Mon Sep 21 15:20:49 UTC 2026","809","chromium","features/dropdown.spec.ts","Dropdown","","","starts with the disabled placeholder option selected",""
"passed","Mon Sep 21 15:21:01 UTC 2026","Mon Sep 21 15:21:02 UTC 2026","1096","chromium","security/cookies.security.spec.ts","session cookie flags after login","","","session cookie is HttpOnly and defaults to SameSite=Lax, but missing Secure",""
"passed","Mon Sep 21 15:21:02 UTC 2026","Mon Sep 21 15:21:03 UTC 2026","1064","chromium","security/xss-reflection.security.spec.ts","reflected XSS probe on login form","","","encodes """"><svg onload=alert(1)>"" instead of executing it",""
"passed","Mon Sep 21 15:20:59 UTC 2026","Mon Sep 21 15:21:00 UTC 2026","789","chromium","features/status-codes.spec.ts","Status Codes","","","/status_codes/200 returns 200",""
"passed","Mon Sep 21 15:20:46 UTC 2026","Mon Sep 21 15:20:48 UTC 2026","1187","chromium","features/broken-images.spec.ts","Broken Images","","","the broken images respond with 404",""
"passed","Mon Sep 21 15:21:01 UTC 2026","Mon Sep 21 15:21:02 UTC 2026","1010","chromium","security/redirector.security.spec.ts","Redirect Link (/redirector)","","","following the redirect link stays on the same origin",""
"passed","Mon Sep 21 15:21:00 UTC 2026","Mon Sep 21 15:21:00 UTC 2026","339","chromium","security/basic-auth.security.spec.ts","Basic Auth (/basic_auth)","","","rejects a wrong password with a generic 401",""
